listing_date,snapshot_date,source,brand,model,year,km,engine_cc,price,region,province,seller_type,is_2stroke,condition_score,has_documents
2025-02-12,2025-02-28,market-snapshot,ktm,300 exc e six days tpi (2020),2020.0,,300.0,5500,,,privato,True,3,True
2025-02-12,2025-02-28,market-snapshot,ktm,450 exc-f six days (2023),2023.0,2401.0,450.0,7690,abruzzo,pe,concessionario altre marche,False,3,True
2025-02-12,2025-02-28,market-snapshot,ktm,450 exc-f six days (2023),2023.0,2401.0,450.0,7690,marche,ap,rivenditore,False,3,True
2025-02-12,2025-02-28,market-snapshot,ktm,450 exc-f six days (2023),2023.0,2401.0,450.0,7690,lazio,rm,concessionario altre marche,False,3,True
2025-02-13,2025-02-28,market-snapshot,ktm,250 exc tpi (2020),2020.0,6293.0,250.0,6200,piemonte,to,concessionario altre marche,True,3,True
2025-02-13,2025-02-28,market-snapshot,ktm,250 exc tpi (2020),2020.0,6293.0,250.0,6200,piemonte,to,concessionario altre marche,True,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,250 exc e (2014),2014.0,14500.0,250.0,4500,lombardia,lo,concessionario altre marche,True,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,300 exc champion edition (2025),2025.0,0.0,300.0,11990,lombardia,mi,concessionario ufficiale ktm,False,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,300 exc e tpi (2019),2019.0,7000.0,300.0,5100,lombardia,lc,concessionario altre marche,True,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,300 exc erzbergrodeo tpi (2023),2023.0,13.0,300.0,8600,lazio,ri,concessionario altre marche,True,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,300 exc six days (2025),2025.0,0.0,300.0,12390,lombardia,mi,concessionario ufficiale ktm,False,3,True
2025-02-14,2025-02-28,market-snapshot,ktm,300 exc tpi (2023),2023.0,6000.0,300.0,7290,liguria,ge,concessionario ufficiale ktm,True,3,True
2025-02-16,2025-02-28,market-snapshot,ktm,300 exc e (2013),2013.0,500.0,300.0,3900,piemonte,to,concessionario altre marche,True,3,True
2025-02-17,2025-02-28,market-snapshot,ktm,250 exc tpi (2020),2020.0,3800.0,250.0,6000,piemonte,to,privato,True,3,True
2025-02-17,2025-02-28,market-snapshot,ktm,300 exc tbi (2024),2024.0,159.0,300.0,8790,emilia-romagna,pc,concessionario ufficiale ktm,True,3,True
2025-02-18,2025-02-28,market-snapshot,ktm,250 exc six days (2017),2017.0,149.0,250.0,5500,emilia-romagna,pr,privato,False,3,True
2025-02-18,2025-02-28,market-snapshot,ktm,250 exc tpi (2023),2023.0,185.0,250.0,7990,abruzzo,pe,concessionario ufficiale ktm,True,3,True
2025-02-18,2025-02-28,market-snapshot,ktm,250 exc tpi six days (2023),2023.0,5000.0,250.0,7300,emilia-romagna,pr,concessionario altre marche,True,3,True
2025-02-18,2025-02-28,market-snapshot,ktm,450 exc six days (2016),2016.0,14000.0,450.0,5400,lombardia,mb,privato,False,3,True
2025-02-21,2025-02-28,market-snapshot,ktm,250 exc tpi six days (2022),2022.0,316.0,250.0,5800,piemonte,at,concessionario ufficiale ktm,True,3,True
2025-02-22,2025-02-28,market-snapshot,ktm,1290 super duke gt (2021),2021.0,20000.0,,13500,emilia-romagna,bo,privato,False,3,True
2025-02-26,2025-02-28,market-snapshot,ktm,1290 super adventure t (2017),2017.0,56000.0,,9990,trentino-alto adige,tn,privato,False,3,True
2025-02-26,2025-02-28,market-snapshot,ktm,250 exc tpi (2021),2021.0,,250.0,6300,,,concessionario altre marche,True,3,True
2025-02-26,2025-02-28,market-snapshot,ktm,690 duke r (2010 - 15),2010.0,18000.0,690.0,4200,lombardia,co,privato,False,3,True
2025-03-02,2025-03-31,market-snapshot,ktm,250 exc tpi six days (2023),2023.0,0.0,250.0,9460,piemonte,to,concessionario ufficiale ktm,True,3,True
2025-03-04,2025-03-31,market-snapshot,ktm,250 exc (2003 - 04),2003.0,1.0,250.0,1900,liguria,im,rivenditore,False,3,True
2025-03-04,2025-03-31,market-snapshot,ktm,250 exc tpi six days (2023),2023.0,91.0,250.0,7500,lazio,vt,concessionario ufficiale ktm,True,3,True
2025-03-05,2025-03-31,market-snapshot,ktm,250 exc e (2011),2011.0,450.0,250.0,3300,umbria,pg,privato,True,3,True
2025-03-05,2025-03-31,market-snapshot,ktm,250 exc tbi (2024),2024.0,2400.0,250.0,8300,toscana,ms,concessionario altre marche,True,3,True
2025-03-06,2025-03-31,market-snapshot,ktm,300 exc hardenduro (2024),2024.0,3500.0,300.0,9500,toscana,ms,concessionario altre marche,False,3,True
2025-03-06,2025-03-31,market-snapshot,ktm,300 exc six days (2025),2025.0,,300.0,12390,,,concessionario ufficiale ktm,False,3,True
2025-03-07,2025-03-31,market-snapshot,ktm,250 exc tbi (2024),2024.0,60.0,250.0,8900,sardegna,ca,concessionario altre marche,True,3,True
2025-03-07,2025-03-31,market-snapshot,ktm,250 exc tpi (2019),2019.0,200.0,250.0,4900,emilia-romagna,mo,privato,True,3,True
2025-03-07,2025-03-31,market-snapshot,ktm,300 exc tbi six days (2024),2024.0,1783.0,300.0,9600,lombardia,co,concessionario ufficiale ktm,True,3,True
2025-03-07,2025-03-31,market-snapshot,ktm,300 exc tpi (2023),2023.0,125.0,300.0,8300,toscana,lu,concessionario ufficiale ktm,True,3,True
2025-03-08,2025-03-31,market-snapshot,ktm,300 exc e tpi (2020),2020.0,200.0,300.0,6500,piemonte,vc,concessionario altre marche,True,3,True
2025-03-08,2025-03-31,market-snapshot,ktm,300 exc erzbergrodeo tpi (2021),2021.0,259.0,300.0,7000,,,concessionario ufficiale ktm,True,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,250 exc tpi six days (2021),2021.0,3000.0,250.0,5900,liguria,ge,privato,True,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,300 exc champion edition (2025),2025.0,0.0,300.0,11375,lombardia,mi,concessionario ufficiale ktm,False,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,300 exc hardenduro (2025),2025.0,0.0,300.0,12600,lombardia,mi,concessionario ufficiale ktm,False,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,300 exc tbi (2024),2024.0,100.0,300.0,9390,toscana,fi,concessionario ufficiale ktm,True,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,23462.0,690.0,7590,toscana,fi,concessionario ufficiale ktm,False,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,23462.0,690.0,7590,toscana,fi,concessionario ufficiale ktm,False,3,True
2025-03-10,2025-03-31,market-snapshot,ktm,690 enduro r (2022 - 25),2022.0,1.0,690.0,12980,toscana,fi,concessionario ufficiale ktm,False,3,True
2025-03-12,2025-03-31,market-snapshot,ktm,250 exc tpi (2018),2018.0,1000.0,250.0,5500,piemonte,at,privato,True,3,True
2025-03-17,2025-03-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,40000.0,690.0,4899,toscana,ar,privato,False,3,True
2025-03-17,2025-03-31,market-snapshot,ktm,690 enduro r (2019 - 20),2019.0,9857.0,690.0,7950,lombardia,mi,privato,False,3,True
2025-03-20,2025-03-31,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,18480.0,690.0,6900,emilia-romagna,pr,concessionario altre marche,False,3,True
2025-03-20,2025-03-31,market-snapshot,ktm,690 enduro r (2022 - 25),2022.0,,690.0,9900,,,concessionario altre marche,False,3,True
2025-03-21,2025-03-31,market-snapshot,ktm,690 enduro r (2021),2021.0,13050.0,690.0,8000,lombardia,mi,privato,False,3,True
2025-03-21,2025-03-31,market-snapshot,ktm,690 enduro r (2022 - 25),2022.0,1000.0,690.0,10700,veneto,pd,privato,False,3,True
2025-03-22,2025-03-31,market-snapshot,ktm,690 enduro r (2021),2021.0,6100.0,690.0,8300,piemonte,bi,privato,False,3,True
2025-03-29,2025-03-31,market-snapshot,gasgas,ec 300 tpi (2023),2023.0,1500.0,300.0,6700,veneto,bl,privato,True,3,True
2025-03-31,2025-03-31,market-snapshot,ktm,790 adventure (2019 - 20),2019.0,7300.0,,8990,veneto,ve,privato,False,3,True
2025-04-04,2025-04-30,market-snapshot,ktm,1390 super duke r (2024 - 25),2024.0,,,11900,,,privato,False,3,True
2025-04-09,2025-04-30,market-snapshot,ktm,1290 super duke r (2022 - 23),2022.0,7500.0,,15000,puglia,bt,privato,False,3,True
2025-04-21,2025-04-30,market-snapshot,ktm,300 exc e tpi (2022),2022.0,,300.0,7990,,,concessionario ufficiale ktm,True,3,True
2025-04-25,2025-04-30,market-snapshot,ktm,250 sx (2015),2015.0,1.0,250.0,4300,piemonte,to,privato,False,3,True
2025-04-26,2025-04-30,market-snapshot,ktm,300 exc e tpi (2022),2022.0,,300.0,10100,,,concessionario ufficiale ktm,True,3,True
2025-04-26,2025-04-30,market-snapshot,ktm,1290 super adventure s (2022 - 25),2022.0,19500.0,,15900,lazio,vt,privato,False,3,True
2025-04-26,2025-04-30,market-snapshot,ktm,690 duke (2012 - 16),2012.0,46000.0,690.0,3790,lombardia,mi,concessionario altre marche,False,3,True
2025-04-28,2025-04-30,market-snapshot,gasgas,ec 300 standard (2011-12),2011.0,2000.0,300.0,3000,piemonte,no,privato,True,3,True
2025-04-28,2025-04-30,market-snapshot,ktm,1390 super duke r (2024 - 25),2024.0,,,18300,,,privato,False,3,True
2025-04-28,2025-04-30,market-snapshot,ktm,1390 super duke r (2024 - 25),2024.0,1755.0,,18800,toscana,fi,privato,False,3,True
2025-05-05,2025-05-31,market-snapshot,ktm,gs 175,,,,6500,,,privato,False,3,True
2025-05-06,2025-05-31,market-snapshot,ktm,890 adventure (2022),2022.0,11500.0,,7900,marche,mc,privato,False,3,True
2025-05-08,2025-05-31,market-snapshot,gasgas,sm 700 (2022 - 25),2022.0,7833.0,,9500,lombardia,mi,concessionario altre marche,False,3,True
2025-05-16,2025-05-31,market-snapshot,ktm,1290 super duke gt (2021),2021.0,20000.0,,12800,emilia-romagna,bo,privato,False,3,True
2025-05-21,2025-05-31,market-snapshot,ktm,1290 super adventure t (2017),2017.0,56000.0,,8400,trentino-alto adige,tn,privato,False,3,True
2025-05-24,2025-05-31,market-snapshot,betamotor,rr 350 4t enduro efi (2015),2015.0,40.0,350.0,3900,emilia-romagna,pr,concessionario ufficiale betamotor,False,3,True
2025-05-24,2025-05-31,market-snapshot,gasgas,sm 700 (2022 - 25),2022.0,9300.0,,7900,lombardia,mi,concessionario altre marche,False,3,True
2025-05-29,2025-05-31,market-snapshot,fantic motor,240 alpen scooter,,,,19900,,,rivenditore,False,3,True
2025-05-30,2025-05-31,market-snapshot,ktm,gs 175,,,,9500,,,privato,False,3,True
2025-05-30,2025-05-31,market-snapshot,gasgas,txt 280 pro (2005 - 07),2005.0,105.0,,1990,lombardia,bs,concessionario altre marche,False,3,True
2025-06-02,2025-06-30,market-snapshot,fantic motor,caballero mx26,1990.0,100.0,,2500,campania,bn,concessionario altre marche,False,3,True
2025-06-02,2025-06-30,market-snapshot,gasgas,ec 250 f (2025),2025.0,0.0,250.0,9960,toscana,fi,concessionario ufficiale gasgas,False,3,True
2025-06-02,2025-06-30,market-snapshot,gasgas,ec 300 (2022),2022.0,66.0,300.0,7190,toscana,fi,concessionario ufficiale gasgas,True,3,True
2025-06-02,2025-06-30,market-snapshot,gasgas,ec 350 f (2021),2021.0,143.0,350.0,6390,toscana,fi,concessionario ufficiale gasgas,False,3,True
2025-06-05,2025-06-30,market-snapshot,fantic motor,caballero tx 190,1975.0,0.0,,1500,emilia-romagna,mo,privato,False,3,True
2025-06-06,2025-06-30,market-snapshot,ktm,250 gs,1979.0,100.0,250.0,6000,lombardia,mi,privato,False,3,True
2025-06-08,2025-06-30,market-snapshot,cagiva,250sst,,,,2500,,,concessionario altre marche,False,3,True
2025-06-08,2025-06-30,market-snapshot,ktm,mx 80,1990.0,1.0,,3700,lombardia,co,concessionario ufficiale ktm,False,3,True
2025-06-09,2025-06-30,market-snapshot,cagiva,alazzurra 350,1984.0,1.0,350.0,260,liguria,im,concessionario altre marche,False,3,True
2025-06-09,2025-06-30,market-snapshot,ktm,gs 350,1986.0,0.0,350.0,3500,umbria,pg,concessionario altre marche,False,3,True
2025-06-10,2025-06-30,market-snapshot,fantic motor,303,1986.0,1000.0,,1500,lombardia,co,privato,False,3,True
2025-06-10,2025-06-30,market-snapshot,fantic motor,125 profesional,1984.0,8900.0,125.0,2800,lombardia,bs,rivenditore,False,3,True
2025-06-10,2025-06-30,market-snapshot,ktm,300 gs,1990.0,1.0,300.0,3700,veneto,pd,concessionario altre marche,False,3,True
2025-06-12,2025-06-30,market-snapshot,ktm,340 mc,1978.0,0.0,,6000,lombardia,mi,privato,False,3,True
2025-06-13,2025-06-30,market-snapshot,fantic motor,trial 200,1981.0,0.0,200.0,2000,piemonte,cn,privato,False,3,True
2025-06-13,2025-06-30,market-snapshot,fantic motor,trial 200,,,200.0,2000,,,privato,False,3,True
2025-06-13,2025-06-30,market-snapshot,ktm,1290 super duke r abs (2014 - 16),2014.0,68000.0,,6500,emilia-romagna,mo,privato,False,3,True
2025-06-14,2025-06-30,market-snapshot,gasgas,ec 250 h racing (2011 - 2012),2011.0,,250.0,2800,,,privato,False,3,True
2025-06-14,2025-06-30,market-snapshot,gasgas,es 700 (2022 - 25),2022.0,2.0,,9900,lazio,vt,concessionario altre marche,False,3,True
2025-06-14,2025-06-30,market-snapshot,gasgas,txt 300 pro h (2009 - 14),2009.0,50.0,300.0,3200,emilia-romagna,pc,privato,False,3,True
2025-06-14,2025-06-30,market-snapshot,ktm,690 enduro r (2022 - 25),2022.0,500.0,690.0,16500,emilia-romagna,ra,privato,False,3,True
2025-06-14,2025-06-30,market-snapshot,ktm,690 enduro r (2022 - 25),2022.0,500.0,690.0,16500,emilia-romagna,ra,privato,False,3,True
2025-06-15,2025-06-30,market-snapshot,fantic motor,fm237 trial 125 professional,1983.0,5600.0,125.0,1400,lombardia,mi,privato,False,3,True
2025-06-15,2025-06-30,market-snapshot,fantic motor,fm237 trial 125 professional,1983.0,5600.0,125.0,1400,lombardia,mi,privato,False,3,True
2025-06-16,2025-06-30,market-snapshot,ktm,1290 super duke r (2022 - 23),2022.0,1200.0,,15900,trentino-alto adige,bz,privato,False,3,True
2025-06-17,2025-06-30,market-snapshot,fantic motor,mk26,1978.0,1234.0,,3800,lombardia,co,privato,False,3,True
2025-06-17,2025-06-30,market-snapshot,fantic motor,mk26,1978.0,1234.0,,3800,lombardia,co,privato,False,3,True
2025-06-17,2025-06-30,market-snapshot,ktm,250,1980.0,0.0,250.0,1700,campania,bn,concessionario altre marche,False,3,True
2025-06-18,2025-06-30,market-snapshot,cagiva,sst125,1979.0,12225.0,,1000,abruzzo,aq,privato,False,3,True
2025-06-18,2025-06-30,market-snapshot,fantic motor,koala 50,1987.0,2600.0,,2500,piemonte,to,concessionario ufficiale fantic motor,False,3,True
2025-06-18,2025-06-30,market-snapshot,fantic motor,koala 50,1987.0,2600.0,,2500,piemonte,to,concessionario ufficiale fantic motor,False,3,True
2025-06-20,2025-06-30,market-snapshot,fantic motor,tx96,,,,3000,,,privato,False,3,True
2025-06-20,2025-06-30,market-snapshot,fantic motor,tx96,1973.0,20.0,,3000,emilia-romagna,rn,privato,False,3,True
2025-06-20,2025-06-30,market-snapshot,fantic motor,tx96,1973.0,20.0,,3000,emilia-romagna,rn,privato,False,3,True
2025-06-20,2025-06-30,market-snapshot,ktm,sx 380,1998.0,1.0,,6900,lombardia,pv,privato,False,3,True
2025-06-21,2025-06-30,market-snapshot,fantic motor,301,1987.0,1000.0,,1700,piemonte,to,privato,False,3,True
2025-06-21,2025-06-30,market-snapshot,fantic motor,301,1987.0,1000.0,,1700,piemonte,to,privato,False,3,True
2025-06-21,2025-06-30,market-snapshot,ktm,1290 super duke gt (2022 - 25),2022.0,4000.0,,17000,liguria,ge,privato,False,3,True
2025-06-22,2025-06-30,market-snapshot,cagiva,mito 125 p8,1993.0,11776.0,125.0,9500,veneto,vi,privato,False,3,True
2025-06-22,2025-06-30,market-snapshot,cagiva,elefant 125,1984.0,23000.0,125.0,2000,lombardia,mi,privato,False,3,True
2025-06-22,2025-06-30,market-snapshot,ktm,gs 340,1976.0,0.0,,8500,veneto,vr,rivenditore,False,3,True
2025-06-22,2025-06-30,market-snapshot,ktm,gs 400,1977.0,0.0,400.0,8500,veneto,vr,rivenditore,False,3,True
2025-06-23,2025-06-30,market-snapshot,fantic motor,caballero 50 super 4 marce,1976.0,0.0,,1600,emilia-romagna,pr,privato,False,3,True
2025-06-23,2025-06-30,market-snapshot,fantic motor,caballero 50 super 4 marce,1976.0,0.0,,1600,emilia-romagna,pr,privato,False,3,True
2025-06-23,2025-06-30,market-snapshot,ktm,gs 250,,,250.0,500,,,privato,False,3,True
2025-06-26,2025-06-30,market-snapshot,betamotor,alp x (2024 - 25),2024.0,400.0,,4700,lombardia,mb,privato,False,3,True
2025-06-27,2025-06-30,market-snapshot,ktm,1290 super adventure s (2022 - 25),2022.0,10000.0,,14300,puglia,ba,privato,False,3,True
2025-06-29,2025-06-30,market-snapshot,cagiva,aletta blu 250,1984.0,5881.0,250.0,3000,emilia-romagna,mo,privato,False,3,True
2025-06-29,2025-06-30,market-snapshot,ktm,gs,,,,4000,,,privato,False,3,True
2025-06-29,2025-06-30,market-snapshot,ktm,gs,1978.0,0.0,,4000,emilia-romagna,re,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,fantic motor,125 professional,1983.0,1.0,125.0,2800,lombardia,so,concessionario altre marche,False,3,True
2025-07-01,2025-07-31,market-snapshot,fantic motor,125 professional,1983.0,1.0,125.0,2800,lombardia,so,concessionario altre marche,False,3,True
2025-07-01,2025-07-31,market-snapshot,fantic motor,125 prima serie,1978.0,1.0,125.0,1500,lombardia,so,concessionario altre marche,False,3,True
2025-07-01,2025-07-31,market-snapshot,fantic motor,125 prima serie,1978.0,1.0,125.0,1500,lombardia,so,concessionario altre marche,False,3,True
2025-07-01,2025-07-31,market-snapshot,ktm,350 gs,1981.0,0.0,350.0,5000,emilia-romagna,mo,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,ktm,350 gs,1981.0,0.0,350.0,5000,emilia-romagna,mo,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,ktm,125 lc2 cross,1982.0,1000.0,125.0,3500,sicilia,me,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,ktm,125 lc2 cross,1982.0,1000.0,125.0,3500,sicilia,me,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,yamaha,tz 250e,1978.0,0.0,,10000,emilia-romagna,fe,privato,False,3,True
2025-07-01,2025-07-31,market-snapshot,ktm,1290 super duke r (2022 - 23),2022.0,7500.0,,14000,puglia,bt,privato,False,3,True
2025-07-02,2025-07-31,market-snapshot,cagiva,elefant,1996.0,37152.0,,5600,emilia-romagna,ra,concessionario altre marche,False,3,True
2025-07-02,2025-07-31,market-snapshot,cagiva,sst 350,1981.0,5600.0,350.0,4500,lombardia,mi,privato,False,3,True
2025-07-03,2025-07-31,market-snapshot,ktm,mc5,1978.0,100.0,,5750,toscana,fi,privato,False,3,True
2025-07-03,2025-07-31,market-snapshot,ktm,mc5,1978.0,100.0,,5750,toscana,fi,privato,False,3,True
2025-07-04,2025-07-31,market-snapshot,cagiva,ala azzurra 350,1984.0,4950.0,350.0,1150,lazio,rm,privato,False,3,True
2025-07-04,2025-07-31,market-snapshot,cagiva,,1981.0,11722.0,,2490,lombardia,mn,concessionario altre marche,False,3,True
2025-07-04,2025-07-31,market-snapshot,ktm,250,1981.0,1000.0,250.0,3500,emilia-romagna,re,privato,False,3,True
2025-07-04,2025-07-31,market-snapshot,ktm,250,1981.0,1000.0,250.0,3500,emilia-romagna,re,privato,False,3,True
2025-07-04,2025-07-31,market-snapshot,ktm,mx,1987.0,100.0,,2150,marche,an,privato,False,3,True
2025-07-04,2025-07-31,market-snapshot,ktm,mx,1987.0,100.0,,2150,marche,an,privato,False,3,True
2025-07-05,2025-07-31,market-snapshot,cagiva,wmx,,,,2500,,,privato,False,3,True
2025-07-06,2025-07-31,market-snapshot,ktm,gs,1981.0,500.0,,5500,veneto,ve,privato,False,3,True
2025-07-07,2025-07-31,market-snapshot,cagiva,sx250,1980.0,24000.0,,2800,toscana,si,concessionario altre marche,False,3,True
2025-07-07,2025-07-31,market-snapshot,cagiva,cagiva 125wmx 1981,1981.0,100.0,,4450,emilia-romagna,re,rivenditore,False,3,True
2025-07-07,2025-07-31,market-snapshot,cagiva,cagiva 125wmx 1981,,,,4450,,,rivenditore,False,3,True
2025-07-07,2025-07-31,market-snapshot,cagiva,cagiva 250wmx 1979,1979.0,100.0,,4000,emilia-romagna,re,rivenditore,False,3,True
2025-07-07,2025-07-31,market-snapshot,cagiva,cagiva 250wmx 1979,1979.0,100.0,,4000,emilia-romagna,re,rivenditore,False,3,True
2025-07-07,2025-07-31,market-snapshot,ktm,250exc,1998.0,0.0,,3500,emilia-romagna,re,privato,False,3,True
2025-07-07,2025-07-31,market-snapshot,ktm,250exc,1998.0,0.0,,3500,emilia-romagna,re,privato,False,3,True
2025-07-08,2025-07-31,market-snapshot,cagiva,sst 350,1981.0,5600.0,350.0,4000,lombardia,mi,privato,False,3,True
2025-07-08,2025-07-31,market-snapshot,cagiva,sst 350,1981.0,5600.0,350.0,4000,lombardia,mi,privato,False,3,True
2025-07-08,2025-07-31,market-snapshot,ktm,gs 175,1976.0,100.0,,3200,emilia-romagna,re,privato,False,3,True
2025-07-08,2025-07-31,market-snapshot,ktm,gs 175,1976.0,100.0,,3200,emilia-romagna,re,privato,False,3,True
2025-07-09,2025-07-31,market-snapshot,cagiva,alazzurra 350,1986.0,50000.0,350.0,2500,lombardia,bs,concessionario altre marche,False,3,True
2025-07-09,2025-07-31,market-snapshot,cagiva,sst - sx 350 hd,1980.0,10000.0,350.0,3500,lombardia,bs,concessionario altre marche,False,3,True
2025-07-09,2025-07-31,market-snapshot,cagiva,wmx 500 n.23/300,1985.0,1.0,500.0,8900,lombardia,pv,rivenditore,False,3,True
2025-07-09,2025-07-31,market-snapshot,cagiva,wmx 500 n.23/300,1985.0,1.0,500.0,8900,lombardia,pv,rivenditore,False,3,True
